,chunk_name,class_label
5167,.\bird_data\chunked_files\Turdus-philomelos-478923_chunk48.wav,Turdus philomelos
5168,.\bird_data\chunked_files\Turdus-philomelos-478923_chunk49.wav,Turdus philomelos
5169,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk0.wav,Turdus philomelos
5170,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk1.wav,Turdus philomelos
5171,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk2.wav,Turdus philomelos
5172,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk3.wav,Turdus philomelos
5173,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk4.wav,Turdus philomelos
5174,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk5.wav,Turdus philomelos
5175,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk6.wav,Turdus philomelos
5176,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk7.wav,Turdus philomelos
5177,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk8.wav,Turdus philomelos
5178,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk9.wav,Turdus philomelos
5179,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk10.wav,Turdus philomelos
5180,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk11.wav,Turdus philomelos
5181,.\bird_data\chunked_files\Turdus-philomelos-240109_chunk12.wav,Turdus philomelos
5182,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk0.wav,Turdus philomelos
5183,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk1.wav,Turdus philomelos
5184,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk2.wav,Turdus philomelos
5185,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk3.wav,Turdus philomelos
5186,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk4.wav,Turdus philomelos
5187,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk5.wav,Turdus philomelos
5188,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk6.wav,Turdus philomelos
5189,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk7.wav,Turdus philomelos
5190,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk8.wav,Turdus philomelos
5191,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk9.wav,Turdus philomelos
5192,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk10.wav,Turdus philomelos
5193,.\bird_data\chunked_files\Turdus-philomelos-184278_chunk11.wav,Turdus philomelos
5194,.\bird_data\chunked_files\Turdus-philomelos-144336_chunk0.wav,Turdus philomelos
5195,.\bird_data\chunked_files\Turdus-philomelos-144336_chunk1.wav,Turdus philomelos
5196,.\bird_data\chunked_files\Turdus-philomelos-144336_chunk2.wav,Turdus philomelos
5197,.\bird_data\chunked_files\Turdus-philomelos-144336_chunk3.wav,Turdus philomelos
5198,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk0.wav,Turdus philomelos
5199,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk1.wav,Turdus philomelos
5200,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk2.wav,Turdus philomelos
5201,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk3.wav,Turdus philomelos
5202,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk4.wav,Turdus philomelos
5203,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk5.wav,Turdus philomelos
5204,.\bird_data\chunked_files\Turdus-philomelos-325362_chunk6.wav,Turdus philomelos
5205,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk0.wav,Turdus philomelos
5206,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk1.wav,Turdus philomelos
5207,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk2.wav,Turdus philomelos
5208,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk3.wav,Turdus philomelos
5209,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk4.wav,Turdus philomelos
5210,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk5.wav,Turdus philomelos
5211,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk6.wav,Turdus philomelos
5212,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk7.wav,Turdus philomelos
5213,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk8.wav,Turdus philomelos
5214,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk9.wav,Turdus philomelos
5215,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk10.wav,Turdus philomelos
5216,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk11.wav,Turdus philomelos
5217,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk12.wav,Turdus philomelos
5218,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk13.wav,Turdus philomelos
5219,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk14.wav,Turdus philomelos
5220,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk15.wav,Turdus philomelos
5221,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk16.wav,Turdus philomelos
5222,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk17.wav,Turdus philomelos
5223,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk18.wav,Turdus philomelos
5224,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk19.wav,Turdus philomelos
5225,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk20.wav,Turdus philomelos
5226,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk21.wav,Turdus philomelos
5227,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk22.wav,Turdus philomelos
5228,.\bird_data\chunked_files\Turdus-philomelos-536690_chunk23.wav,Turdus philomelos
5229,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk0.wav,Turdus philomelos
5230,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk1.wav,Turdus philomelos
5231,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk2.wav,Turdus philomelos
5232,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk3.wav,Turdus philomelos
5233,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk4.wav,Turdus philomelos
5234,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk5.wav,Turdus philomelos
5235,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk6.wav,Turdus philomelos
5236,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk7.wav,Turdus philomelos
5237,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk8.wav,Turdus philomelos
5238,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk9.wav,Turdus philomelos
5239,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk10.wav,Turdus philomelos
5240,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk11.wav,Turdus philomelos
5241,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk12.wav,Turdus philomelos
5242,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk13.wav,Turdus philomelos
5243,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk14.wav,Turdus philomelos
5244,.\bird_data\chunked_files\Turdus-philomelos-198240_chunk15.wav,Turdus philomelos
5245,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk0.wav,Turdus philomelos
5246,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk1.wav,Turdus philomelos
5247,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk2.wav,Turdus philomelos
5248,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk3.wav,Turdus philomelos
5249,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk4.wav,Turdus philomelos
5250,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk5.wav,Turdus philomelos
5251,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk6.wav,Turdus philomelos
5252,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk7.wav,Turdus philomelos
5253,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk8.wav,Turdus philomelos
5254,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk9.wav,Turdus philomelos
5255,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk10.wav,Turdus philomelos
5256,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk11.wav,Turdus philomelos
5257,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk12.wav,Turdus philomelos
5258,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk13.wav,Turdus philomelos
5259,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk14.wav,Turdus philomelos
5260,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk15.wav,Turdus philomelos
5261,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk16.wav,Turdus philomelos
5262,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk17.wav,Turdus philomelos
5263,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk18.wav,Turdus philomelos
5264,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk19.wav,Turdus philomelos
5265,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk20.wav,Turdus philomelos
5266,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk21.wav,Turdus philomelos
5267,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk22.wav,Turdus philomelos
5268,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk23.wav,Turdus philomelos
5269,.\bird_data\chunked_files\Turdus-philomelos-361304_chunk24.wav,Turdus philomelos
5270,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk0.wav,Turdus philomelos
5271,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk1.wav,Turdus philomelos
5272,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk2.wav,Turdus philomelos
5273,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk3.wav,Turdus philomelos
5274,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk4.wav,Turdus philomelos
5275,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk5.wav,Turdus philomelos
5276,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk6.wav,Turdus philomelos
5277,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk7.wav,Turdus philomelos
5278,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk8.wav,Turdus philomelos
5279,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk9.wav,Turdus philomelos
5280,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk10.wav,Turdus philomelos
5281,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk11.wav,Turdus philomelos
5282,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk12.wav,Turdus philomelos
5283,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk13.wav,Turdus philomelos
5284,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk14.wav,Turdus philomelos
5285,.\bird_data\chunked_files\Turdus-philomelos-167158_chunk15.wav,Turdus philomelos
5286,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk0.wav,Turdus philomelos
5287,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk1.wav,Turdus philomelos
5288,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk2.wav,Turdus philomelos
5289,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk3.wav,Turdus philomelos
5290,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk4.wav,Turdus philomelos
5291,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk5.wav,Turdus philomelos
5292,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk6.wav,Turdus philomelos
5293,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk7.wav,Turdus philomelos
5294,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk8.wav,Turdus philomelos
5295,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk9.wav,Turdus philomelos
5296,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk10.wav,Turdus philomelos
5297,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk11.wav,Turdus philomelos
5298,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk12.wav,Turdus philomelos
5299,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk13.wav,Turdus philomelos
5300,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk14.wav,Turdus philomelos
5301,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk15.wav,Turdus philomelos
5302,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk16.wav,Turdus philomelos
5303,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk17.wav,Turdus philomelos
5304,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk18.wav,Turdus philomelos
5305,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk19.wav,Turdus philomelos
5306,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk20.wav,Turdus philomelos
5307,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk21.wav,Turdus philomelos
5308,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk22.wav,Turdus philomelos
5309,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk23.wav,Turdus philomelos
5310,.\bird_data\chunked_files\Turdus-philomelos-189480_chunk24.wav,Turdus philomelos
5311,.\bird_data\chunked_files\Turdus-philomelos-309586_chunk0.wav,Turdus philomelos
5312,.\bird_data\chunked_files\Turdus-philomelos-309586_chunk1.wav,Turdus philomelos
5313,.\bird_data\chunked_files\Turdus-philomelos-309586_chunk2.wav,Turdus philomelos
5314,.\bird_data\chunked_files\Turdus-philomelos-309586_chunk3.wav,Turdus philomelos
5315,.\bird_data\chunked_files\Turdus-philomelos-309586_chunk4.wav,Turdus philomelos
5316,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk0.wav,Turdus philomelos
5317,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk1.wav,Turdus philomelos
5318,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk2.wav,Turdus philomelos
5319,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk3.wav,Turdus philomelos
5320,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk4.wav,Turdus philomelos
5321,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk5.wav,Turdus philomelos
5322,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk6.wav,Turdus philomelos
5323,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk7.wav,Turdus philomelos
5324,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk8.wav,Turdus philomelos
5325,.\bird_data\chunked_files\Turdus-philomelos-306098_chunk9.wav,Turdus philomelos
5326,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk0.wav,Turdus philomelos
5327,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk1.wav,Turdus philomelos
5328,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk2.wav,Turdus philomelos
5329,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk3.wav,Turdus philomelos
5330,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk4.wav,Turdus philomelos
5331,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk5.wav,Turdus philomelos
5332,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk6.wav,Turdus philomelos
5333,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk7.wav,Turdus philomelos
5334,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk8.wav,Turdus philomelos
5335,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk9.wav,Turdus philomelos
5336,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk10.wav,Turdus philomelos
5337,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk11.wav,Turdus philomelos
5338,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk12.wav,Turdus philomelos
5339,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk13.wav,Turdus philomelos
5340,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk14.wav,Turdus philomelos
5341,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk15.wav,Turdus philomelos
5342,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk16.wav,Turdus philomelos
5343,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk17.wav,Turdus philomelos
5344,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk18.wav,Turdus philomelos
5345,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk19.wav,Turdus philomelos
5346,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk20.wav,Turdus philomelos
5347,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk21.wav,Turdus philomelos
5348,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk22.wav,Turdus philomelos
5349,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk23.wav,Turdus philomelos
5350,.\bird_data\chunked_files\Turdus-philomelos-176829_chunk24.wav,Turdus philomelos
5351,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk0.wav,Turdus philomelos
5352,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk1.wav,Turdus philomelos
5353,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk2.wav,Turdus philomelos
5354,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk3.wav,Turdus philomelos
5355,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk4.wav,Turdus philomelos
5356,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk5.wav,Turdus philomelos
5357,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk6.wav,Turdus philomelos
5358,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk7.wav,Turdus philomelos
5359,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk8.wav,Turdus philomelos
5360,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk9.wav,Turdus philomelos
5361,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk10.wav,Turdus philomelos
5362,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk11.wav,Turdus philomelos
5363,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk12.wav,Turdus philomelos
5364,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk13.wav,Turdus philomelos
5365,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk14.wav,Turdus philomelos
5366,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk15.wav,Turdus philomelos
5367,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk16.wav,Turdus philomelos
5368,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk17.wav,Turdus philomelos
5369,.\bird_data\chunked_files\Turdus-philomelos-303209_chunk18.wav,Turdus philomelos
5370,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk0.wav,Turdus philomelos
5371,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk1.wav,Turdus philomelos
5372,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk2.wav,Turdus philomelos
5373,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk3.wav,Turdus philomelos
5374,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk4.wav,Turdus philomelos
5375,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk5.wav,Turdus philomelos
5376,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk6.wav,Turdus philomelos
5377,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk7.wav,Turdus philomelos
5378,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk8.wav,Turdus philomelos
5379,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk9.wav,Turdus philomelos
5380,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk10.wav,Turdus philomelos
5381,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk11.wav,Turdus philomelos
5382,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk12.wav,Turdus philomelos
5383,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk13.wav,Turdus philomelos
5384,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk14.wav,Turdus philomelos
5385,.\bird_data\chunked_files\Turdus-philomelos-463476_chunk15.wav,Turdus philomelos
5386,.\bird_data\chunked_files\Turdus-philomelos-529788_chunk0.wav,Turdus philomelos
5387,.\bird_data\chunked_files\Turdus-philomelos-529788_chunk1.wav,Turdus philomelos
5388,.\bird_data\chunked_files\Turdus-philomelos-529788_chunk2.wav,Turdus philomelos
5389,.\bird_data\chunked_files\Turdus-philomelos-529788_chunk3.wav,Turdus philomelos
5390,.\bird_data\chunked_files\Turdus-philomelos-529788_chunk4.wav,Turdus philomelos
